"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.200000","0.300000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.300000","0.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.400000","0.500000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.500000","0.600000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.600000","0.700000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.700000","0.800000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.800000","0.900000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","0.900000","1",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1","1.100000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.100000","1.200000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.200000","1.300000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.300000","1.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.400000","1.500000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.500000","1.600000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.600000","1.700000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.700000","1.800000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.800000","1.900000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","1.900000","2",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2","2.100000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.100000","2.200000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.200000","2.300000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.300000","2.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.400000","2.500000",3e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.500000","2.600000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.600000","2.700000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.700000","2.800000",4e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.800000","2.900000",3e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","2.900000","3",7e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3","3.100000",4e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.100000","3.200000",6e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.200000","3.300000",0.0011
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.300000","3.400000",8e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.400000","3.500000",0.001
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.500000","3.600000",0.0012
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.600000","3.700000",0.0019
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.700000","3.800000",0.0021
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.800000","3.900000",0.0025
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","3.900000","4",0.004
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4","4.100000",0.0047
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.100000","4.200000",0.0046
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.200000","4.300000",0.0056
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.300000","4.400000",0.0068
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.400000","4.500000",0.0084
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.500000","4.600000",0.0105
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.600000","4.700000",0.0119
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.700000","4.800000",0.0116
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.800000","4.900000",0.0132
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","4.900000","5",0.0156
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5","5.100000",0.0172
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.100000","5.200000",0.0208
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.200000","5.300000",0.0239
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.300000","5.400000",0.0247
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.400000","5.500000",0.0276
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.500000","5.600000",0.029
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.600000","5.700000",0.0287
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.700000","5.800000",0.0314
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.800000","5.900000",0.037
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","5.900000","6",0.0334
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6","6.100000",0.0377
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.100000","6.200000",0.0352
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.200000","6.300000",0.0346
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.300000","6.400000",0.0395
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.400000","6.500000",0.0364
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.500000","6.600000",0.0346
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.600000","6.700000",0.0352
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.700000","6.800000",0.0317
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.800000","6.900000",0.0315
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","6.900000","7",0.0302
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7","7.100000",0.0303
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.100000","7.200000",0.0271
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.200000","7.300000",0.0255
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.300000","7.400000",0.0229
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.400000","7.500000",0.0209
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.500000","7.600000",0.0209
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.600000","7.700000",0.014
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.700000","7.800000",0.0164
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.800000","7.900000",0.0126
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","7.900000","8",0.0133
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8","8.100000",0.0117
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.100000","8.200000",0.0092
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.200000","8.300000",0.0091
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.300000","8.400000",0.0068
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.400000","8.500000",0.0047
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.500000","8.600000",0.0034
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.600000","8.700000",0.005
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.700000","8.800000",0.003
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.800000","8.900000",0.0029
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","8.900000","9",0.0023
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9","9.100000",0.0014
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.100000","9.200000",0.001
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.200000","9.300000",0.0011
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.300000","9.400000",6e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.400000","9.500000",2e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.500000","9.600000",6e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.600000","9.700000",7e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.700000","9.800000",3e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.800000","9.900000",2e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","9.900000","10",3e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10","10.100000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.100000","10.200000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.200000","10.300000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.300000","10.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.400000","10.500000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.500000","10.600000",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.600000","10.700000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.700000","10.800000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.800000","10.900000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","10.900000","11",1e-04
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11","11.100000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.100000","11.200000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.200000","11.300000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.300000","11.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.400000","11.500000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.500000","11.600000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.600000","11.700000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.700000","11.800000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.800000","11.900000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","11.900000","12",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12","12.100000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.100000","12.200000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.200000","12.300000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.300000","12.400000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.400000","12.500000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.500000","12.600000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.600000","12.700000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.700000","12.800000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.800000","12.900000",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","12.900000","13",0
"KELLER ACH-WEST POINT","2 wk ahead","percent","Bin","13","100",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0","0.100000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.100000","0.200000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.200000","0.300000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.300000","0.400000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.400000","0.500000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.500000","0.600000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.600000","0.700000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.700000","0.800000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.800000","0.900000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","0.900000","1",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1","1.100000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.100000","1.200000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.200000","1.300000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.300000","1.400000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.400000","1.500000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.500000","1.600000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.600000","1.700000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.700000","1.800000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.800000","1.900000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","1.900000","2",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2","2.100000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.100000","2.200000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.200000","2.300000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.300000","2.400000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.400000","2.500000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.500000","2.600000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.600000","2.700000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.700000","2.800000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.800000","2.900000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","2.900000","3",0.000102471999692584
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3","3.100000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.100000","3.200000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.200000","3.300000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.300000","3.400000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.400000","3.500000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.500000","3.600000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.600000","3.700000",0.000204942999385171
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.700000","3.800000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.800000","3.900000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","3.900000","4",0.000102471999692584
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4","4.100000",0
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.100000","4.200000",0.000102471999692584
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.200000","4.300000",0.000204942999385171
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.300000","4.400000",0.000204942999385171
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.400000","4.500000",0.000204942999385171
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.500000","4.600000",0.000102471999692584
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.600000","4.700000",0.000307414999077755
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.700000","4.800000",0.000307414999077755
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.800000","4.900000",0.00061482999815551
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","4.900000","5",0.000409885998770342
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5","5.100000",0.000819772997540681
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.100000","5.200000",0.00061482999815551
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.200000","5.300000",0.000819772997540681
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.300000","5.400000",0.000922244997233265
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.400000","5.500000",0.000717300997848097
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.500000","5.600000",0.00143460299569619
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.600000","5.700000",0.000819772997540681
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.700000","5.800000",0.00174201699477395
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.800000","5.900000",0.00143460299569619
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","5.900000","6",0.00184448899446653
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6","6.100000",0.00286920499139238
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.100000","6.200000",0.00235684699292946
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.200000","6.300000",0.00245931899262204
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.300000","6.400000",0.00379144998862565
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.400000","6.500000",0.00430380798708857
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.500000","6.600000",0.00563593898309218
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.600000","6.700000",0.00450875098647375
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.700000","6.800000",0.00614829698155511
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.800000","6.900000",0.00491863798524409
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","6.900000","7",0.00532852398401443
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7","7.100000",0.00696806997909579
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.100000","7.200000",0.00819772897540681
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.200000","7.300000",0.00850514397448457
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.300000","7.400000",0.0083002009750994
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.400000","7.500000",0.00881255897356232
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.500000","7.600000",0.0102471619692585
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.600000","7.700000",0.0110669339667992
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.700000","7.800000",0.0100422179698733
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.800000","7.900000",0.0136287249591138
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","7.900000","8",0.0131163669606509
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8","8.100000",0.0169078169492765
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.100000","8.200000",0.0156781569529655
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.200000","8.300000",0.0171127599486617
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.300000","8.400000",0.0190597199428208
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.400000","8.500000",0.0183424189449727
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.500000","8.600000",0.0191621919425134
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.600000","8.700000",0.0216215109351355
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.700000","8.800000",0.0198794929403615
"KELLER ACH-WEST POINT","3 wk ahead","percent","Bin","8.800000","8.900000",0.0196745499409763
